dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status,lable
43532,11,1.5,5,1252,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
726,6,1.5,12,612,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1383,20,2.5,5,2322,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2703,34,3,12,4000,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1749,30,1.5,5,1624,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2521,4,1.5,5,446,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
6639,62,4.5,5,6790,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1905,10,1.5,5,71,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1353,1,1.5,10,90,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1024,1,1.5,10,22,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1333,20,1.5,5,2320,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
666,53,4,5,6312,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2019,1,1.5,10,8,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
4919,71,4.5,5,8494,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
2417,67,4.5,5,7968,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2864,10,1.5,5,1200,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
15834,17,1.5,5,2018,1,0,3,0,61,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
21984,57,3,5,6830,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,0,1,0,1,1,0
3162,16,1.5,5,1802,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1689,1,1.5,10,52,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1337,2,1,10,124,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1918,3,1.5,5,270,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
12965,12,1.5,5,1406,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
2741,33,3,5,3876,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
743,15,1.5,5,1684,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
971,10,1.5,5,369,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
766,50,3,5,5942,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1169,5,1.5,-1,560,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2148,19,1.5,12,5949,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1211,9,1.5,-1,1080,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
9,30,2.5,-1,3590,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1646,56,3,5,6670,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1561,10,1.5,5,1056,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
242,32,3,5,3818,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
17362,1,1,10,108,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
16653,11,1.5,5,1722,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1526,1,1.5,10,102,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
741,12,1.5,5,1412,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
308,19,1.5,5,2186,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
625,1,1.5,10,94,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2277,74,4.5,5,8862,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1841,17,1.5,5,1978,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
16069,13,1.5,5,1466,1,0,3,0,61,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1647,2,1.5,10,168,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1975,18,1.5,5,300,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
645,4,1.5,5,418,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2335,27,2.5,5,3132,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
43,3,1,5,10,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
746,11,1.5,5,1214,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
2668,10,1.5,5,527,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1818,112,6,5,2974,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1002,1,1.5,10,20,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1859,2,1.5,10,204,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
8079,14,1.5,5,1648,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
887,6,1.5,-1,635,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
6676,2,1.5,10,240,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
1094,1,1.5,10,49,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1212,4,1.5,-1,586,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
10565,1,1.5,10,102,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
5531,6,1,5,670,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
1597,6,1,-1,712,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
807,3,1.5,5,304,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1804,1,1,10,43,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
9129,2,1.5,10,130,1,0,3,0,61,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
2412,11,1.5,5,1248,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
14136,8,1.5,12,421,1,0,3,0,61,0,-1,19,-1,-1,1,52,0,2,0,0,1,1,1,1,1,0
2531,27,1.5,5,3635,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2892,70,4.5,5,456,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1785,208,10.5,5,774,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
133,54,3,5,8842,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2325,1,1.5,10,70,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
51264,1,1,10,66,1,0,3,0,61,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
13147,16,1.5,5,1898,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,3,1,1,1,1,1,0
1013,62,5.5,5,7410,1,0,2,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1954,8,1.5,5,918,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
15666,2,1.5,10,134,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,1,3,1,1,1,1,1,0
2427,1,1.5,10,48,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
996,1,1.5,10,11,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,3,1,1,1,1,1,0
7269,52,3,5,574,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1171,1,1,10,94,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2728,33,4.5,5,3958,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
138,62,4.5,5,7418,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2095,1,1,10,30,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
614,2,1.5,10,234,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2155,5,1,5,498,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1291,59,4,5,7060,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
201,6,1.5,5,708,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
7437,1,1.5,10,106,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
2000,9,1,5,992,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,3,3,1,1,1,1,1,0
2398,20,1.5,5,2394,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
266,1,1.5,10,64,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1322,1,1.5,10,110,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3838,3,1.5,5,11,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2331,32,3,5,3838,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
16933,7,1.5,5,766,1,0,3,0,61,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1287,2,1,10,130,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
21455,1,1.5,10,26,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
398,5,1.5,5,578,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3477,1,1.5,10,60,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1924,10,1.5,5,1110,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
892,1,1.5,10,106,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
921,106,6,5,12678,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
7303,10,1.5,-1,1200,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2668,5,1,5,490,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
520,1,1.5,10,72,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,2,-1,3,1,1,1,1,1,0
556,23,2,5,2736,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1156,1,1.5,10,116,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1719,100,6,5,12000,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1326,2,1.5,10,134,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1974,115,6,5,5994,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1972,1,1.5,10,2,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
823,1,1,10,90,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,3,1,1,1,1,1,0
2996,13,1.5,5,104,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2221,15,1.5,-1,1762,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
792,4,1.5,5,476,1,0,5,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2751,1,1.5,10,118,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1567,109,8,5,13064,1,0,1,0,65,0,-1,19,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,0
16429,31,3,-1,3662,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
17981,30,1.5,5,3550,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
15773,108,6,5,12950,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1825,30,1.5,5,3512,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3778,16,2,5,1808,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
928,16,1.5,5,230,1,2,3,0,62,0,-1,19,-1,-1,1,-10,0,2,-1,3,1,1,1,1,1,0
2498,49,4,5,1433,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1644,44,3.5,5,2889,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
11608,65,4.5,5,7794,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
495,73,4.5,5,8720,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
972,8,1,5,900,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
891,27,2,5,3160,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1674,3,1.5,5,354,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
4465,30,2,-1,3570,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
17,1,1,10,74,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
15932,37,3,12,4386,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1068,19,1.5,5,2232,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2788,10,1,-1,1194,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
16583,2,1.5,10,214,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1269,11,1.5,5,1292,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1973,1,1.5,10,2,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3662,9,1.5,12,1028,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,3,1,1,1,1,1,0
1454,1,1.5,10,112,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
1943,25,1.5,12,2946,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2652,39,2.5,12,2017,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
42,52,3,5,6194,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,1,-1,0,1,1,1,1,1,0
3999,10,1.5,5,1192,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1416,9,1.5,5,266,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1535,1,1.5,10,76,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2428,10,1.5,5,1096,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3003,38,3,5,4496,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
941,1,1.5,10,40,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1232,17,1.5,5,1922,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
14984,13,1.5,5,1496,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,0,0,1,1,1,1,1,0
2378,92,7.5,5,1532,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
1979,89,4.5,5,10614,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
821,43,3,-1,5102,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
539,2,1.5,10,122,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2013,3,1,5,31,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
6869,2,1.5,10,164,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
704,3,1.5,5,29,1,0,5,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,0,0,1,1,1,0
15963,114,6,5,13632,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1861,59,4.5,5,7010,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1677,2,1.5,10,176,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
405,72,5,5,8576,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1345,24,1.5,5,2784,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
593,100,6,5,11974,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2737,1,1,10,2,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
286,10,1.5,-1,1094,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3002,2,1.5,10,19,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,0,0,1,1,1,0
2441,12,1,5,850,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3901,26,1.5,5,3066,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
24526,24,1.5,-1,2880,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1588,78,4.5,5,9272,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
789,7,1.5,5,788,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
7543,81,6,5,9680,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
356,50,3,5,1336,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2141,6,1.5,5,652,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1541,18,1.5,5,2098,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2643,21,2.5,-1,2490,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
2048,108,6,5,2828,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
20338,10,1,5,1200,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1283,12,1,5,1380,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1765,30,1.5,5,3486,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
267,1,1.5,10,2,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
1198,107,6,5,958,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3041,11,1.5,5,762,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
2913,14,1.5,5,711,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2903,12,1.5,5,1436,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
5679,57,3,5,6804,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2775,1,1.5,10,215,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
479,1,1.5,10,74,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
1554,1,1.5,10,118,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1655,2,1.5,10,202,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2014,86,4.5,-1,284,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,0
1148,12,1.5,5,1324,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
2915,16,1.5,-1,1826,1,0,1,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
809,4,1.5,5,416,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
22937,2,1.5,10,144,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1039,11,1.5,5,1246,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
907,9,1.5,12,53,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1984,10,1.5,5,1200,1,0,5,0,65,0,-1,19,-1,-1,1,-9,1,1,1,0,1,1,1,1,1,0
1968,0,0,-1,0,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2400,8,1.5,5,850,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
372,11,1.5,5,54,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1723,10,1.5,5,1146,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2234,2,1.5,10,192,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1787,8,1.5,5,960,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1318,11,1.5,5,1234,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2615,10,1.5,5,1107,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1851,8,1.5,5,906,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3136,35,3,-1,153,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2164,31,3,5,3704,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1032,6,1.5,5,634,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
4817,47,4,5,5524,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2137,2,1.5,10,232,1,0,5,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
928,14,1.5,5,57,1,2,3,0,61,0,-1,19,-1,-1,1,-10,0,2,-1,0,1,1,1,1,1,0
2561,3,1.5,5,242,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
788,15,1.5,5,1800,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1318,52,3,-1,6194,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1723,5,1.5,5,492,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
13460,7,1.5,5,780,1,0,3,0,61,0,-1,19,-1,-1,1,1,0,1,1,3,1,1,1,1,1,0
10658,66,5,5,1513,1,0,3,0,61,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
953,19,2,5,2188,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
